Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,Cream Stone Pre-Draped Saree with Blouse for Weddings,"<p>Cream Stone Pre-Draped Saree with Blouse for Weddings is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The cream pre-draped saree is suitable for weddings, receptions, festive events and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Pre-Draped Saree</li>   <li><strong>Color:</strong> Cream</li>   <li><strong>Fabric:</strong> Shimmer Fabric</li>   <li><strong>Work:</strong> Stone, Moti, Thread Embroidery, Handwork</li>   <li><strong>Includes:</strong> One Pre-Draped Saree</li>   <li><strong>Occasion:</strong> weddings, receptions, festive events</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Pre-Draped Saree,"LuxeMia, Indian ethnic wear, Pre-Draped Saree, Cream, Shimmer Fabric, Stone, Moti, Thread Embroidery, Handwork, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,122.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings-image-2.jpg,1,Cream Stone Pre-Draped Saree with Blouse for Weddings,FALSE,Cream Stone Pre-Draped Saree with Blouse for Weddings,"Cream Stone Pre-Draped Saree with Blouse for Weddings in Cream. LuxeMia pre-draped saree including one pre-draped saree for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,122.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,122.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,122.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,122.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,122.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,122.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,122.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,122.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,122.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings-image-3.jpg,2,Cream Stone Pre-Draped Saree with Blouse for Weddings,,,,,,,,,,,,,,
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings-image-4.jpg,3,Cream Stone Pre-Draped Saree with Blouse for Weddings,,,,,,,,,,,,,,
luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-cream-stone-pre-draped-saree-with-blouse-for-weddings-image-5.jpg,4,Cream Stone Pre-Draped Saree with Blouse for Weddings,,,,,,,,,,,,,,
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,Pink & Pistachio Mirror Skirt Set for Festive Events,"<p>Pink &amp; Pistachio Mirror Skirt Set for Festive Events is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The pink &amp; pistachio skirt set is suitable for festive occasions, parties, family functions and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Skirt Set</li>   <li><strong>Color:</strong> Pink &amp; Pistachio</li>   <li><strong>Fabric:</strong> Shimmer</li>   <li><strong>Work:</strong> Mirror, Stone, Moti, Sequined, Handwork</li>   <li><strong>Includes:</strong> Three-Piece Set</li>   <li><strong>Occasion:</strong> festive occasions, parties, family functions</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Skirt Set,"LuxeMia, Indian ethnic wear, Skirt Set, Pink & Pistachio, Shimmer, Mirror, Stone, Moti, Sequined, Handwork, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,141.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events-image-1.jpg,1,Pink & Pistachio Mirror Skirt Set for Festive Events,FALSE,Pink & Pistachio Mirror Skirt Set for Festive Events,"Pink & Pistachio Mirror Skirt Set for Festive Events in Pink & Pistachio. LuxeMia skirt set including three-piece set for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,141.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,141.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,141.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,141.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,141.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,141.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,141.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,141.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,141.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events-image-2.jpg,2,Pink & Pistachio Mirror Skirt Set for Festive Events,,,,,,,,,,,,,,
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events-image-3.jpg,3,Pink & Pistachio Mirror Skirt Set for Festive Events,,,,,,,,,,,,,,
luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-pink-and-pistachio-mirror-skirt-set-for-festive-events-image-4.jpg,4,Pink & Pistachio Mirror Skirt Set for Festive Events,,,,,,,,,,,,,,
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,Rani Moti Pre-Draped Saree with Blouse for Weddings,"<p>Rani Moti Pre-Draped Saree with Blouse for Weddings is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The rani pre-draped saree is suitable for weddings, receptions, festive events and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Pre-Draped Saree</li>   <li><strong>Color:</strong> Rani</li>   <li><strong>Fabric:</strong> Crepe</li>   <li><strong>Work:</strong> Moti, Sequined, Thread Embroidery, Embroidery</li>   <li><strong>Includes:</strong> Two-Piece Set</li>   <li><strong>Occasion:</strong> weddings, receptions, festive events</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Pre-Draped Saree,"LuxeMia, Indian ethnic wear, Pre-Draped Saree, Rani, Crepe, Moti, Sequined, Thread Embroidery, Embroidery, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings-image-1.jpg,1,Rani Moti Pre-Draped Saree with Blouse for Weddings,FALSE,Rani Moti Pre-Draped Saree with Blouse for Weddings,"Rani Moti Pre-Draped Saree with Blouse for Weddings in Rani. LuxeMia pre-draped saree including two-piece set for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings-image-2.jpg,2,Rani Moti Pre-Draped Saree with Blouse for Weddings,,,,,,,,,,,,,,
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings-image-3.jpg,3,Rani Moti Pre-Draped Saree with Blouse for Weddings,,,,,,,,,,,,,,
luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-rani-moti-pre-draped-saree-with-blouse-for-weddings-image-4.jpg,4,Rani Moti Pre-Draped Saree with Blouse for Weddings,,,,,,,,,,,,,,
luxemia-rani-blue-moti-sharara-suit-for-festive-events,"Rani, Blue Moti Sharara Suit for Festive Events","<p>Rani, Blue Moti Sharara Suit for Festive Events is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The rani, blue sharara suit is suitable for Eid, weddings, sangeet, festive events and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Sharara Suit</li>   <li><strong>Color:</strong> Rani, Blue</li>   <li><strong>Fabric:</strong> Viscose</li>   <li><strong>Work:</strong> Moti, Sequined, Thread Embroidery</li>   <li><strong>Includes:</strong> Three-Piece Set</li>   <li><strong>Occasion:</strong> Eid, weddings, sangeet, festive events</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Sharara Suit,"LuxeMia, Indian ethnic wear, Sharara Suit, Rani, Blue, Viscose, Moti, Sequined, Thread Embroidery, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,79.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-rani-blue-moti-sharara-suit-for-festive-events-image-1.jpg,1,"Rani, Blue Moti Sharara Suit for Festive Events",FALSE,"Rani, Blue Moti Sharara Suit for Festive Events","Rani, Blue Moti Sharara Suit for Festive Events in Rani, Blue. LuxeMia sharara suit including three-piece set for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-blue-moti-sharara-suit-for-festive-events,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,79.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-blue-moti-sharara-suit-for-festive-events,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,79.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-blue-moti-sharara-suit-for-festive-events,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,79.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-blue-moti-sharara-suit-for-festive-events,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,79.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-blue-moti-sharara-suit-for-festive-events,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,79.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-blue-moti-sharara-suit-for-festive-events,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,79.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-blue-moti-sharara-suit-for-festive-events,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,79.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-blue-moti-sharara-suit-for-festive-events,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,79.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-rani-blue-moti-sharara-suit-for-festive-events,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,79.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-champagne-mirror-cape-set-for-festive-events,Champagne Mirror Cape Set for Festive Events,"<p>Champagne Mirror Cape Set for Festive Events is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The champagne cape set is suitable for festive occasions, parties, family functions and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Cape Set</li>   <li><strong>Color:</strong> Champagne</li>   <li><strong>Fabric:</strong> Viscose</li>   <li><strong>Work:</strong> Mirror, Stone, Sequined, Thread Embroidery, Embroidery</li>   <li><strong>Includes:</strong> Three</li>   <li><strong>Occasion:</strong> festive occasions, parties, family functions</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Cape Set,"LuxeMia, Indian ethnic wear, Cape Set, Champagne, Viscose, Mirror, Stone, Sequined, Thread Embroidery, Embroidery, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,133.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-champagne-mirror-cape-set-for-festive-events-image-1.jpg,1,Champagne Mirror Cape Set for Festive Events,FALSE,Champagne Mirror Cape Set for Festive Events,"Champagne Mirror Cape Set for Festive Events in Champagne. LuxeMia cape set including three for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-champagne-mirror-cape-set-for-festive-events,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,133.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-champagne-mirror-cape-set-for-festive-events,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,133.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-champagne-mirror-cape-set-for-festive-events,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,133.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-champagne-mirror-cape-set-for-festive-events,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,133.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-champagne-mirror-cape-set-for-festive-events,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,133.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-champagne-mirror-cape-set-for-festive-events,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,133.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-champagne-mirror-cape-set-for-festive-events,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,133.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-champagne-mirror-cape-set-for-festive-events,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,133.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-champagne-mirror-cape-set-for-festive-events,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,133.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-champagne-mirror-cape-set-for-festive-events,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-champagne-mirror-cape-set-for-festive-events-image-2.jpg,2,Champagne Mirror Cape Set for Festive Events,,,,,,,,,,,,,,
luxemia-champagne-mirror-cape-set-for-festive-events,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-champagne-mirror-cape-set-for-festive-events-image-3.jpg,3,Champagne Mirror Cape Set for Festive Events,,,,,,,,,,,,,,
luxemia-purple-grey-mirror-anarkali-suit-for-festive-events,Purple Grey Mirror Anarkali Suit for Festive Events,"<p>Purple Grey Mirror Anarkali Suit for Festive Events is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The purple grey anarkali suit is suitable for Eid, weddings, sangeet, festive events and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Anarkali Suit</li>   <li><strong>Color:</strong> Purple Grey</li>   <li><strong>Fabric:</strong> Net</li>   <li><strong>Work:</strong> Mirror, Stone, Sequined, Embroidery</li>   <li><strong>Includes:</strong> Three-Piece Set</li>   <li><strong>Occasion:</strong> Eid, weddings, sangeet, festive events</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Anarkali Suit,"LuxeMia, Indian ethnic wear, Anarkali Suit, Purple Grey, Net, Mirror, Stone, Sequined, Embroidery, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,241.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-purple-grey-mirror-anarkali-suit-for-festive-events-image-1.jpg,1,Purple Grey Mirror Anarkali Suit for Festive Events,FALSE,Purple Grey Mirror Anarkali Suit for Festive Events,"Purple Grey Mirror Anarkali Suit for Festive Events in Purple Grey. LuxeMia anarkali suit including three-piece set for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-purple-grey-mirror-anarkali-suit-for-festive-events,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,241.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-purple-grey-mirror-anarkali-suit-for-festive-events,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,241.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-purple-grey-mirror-anarkali-suit-for-festive-events,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,241.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-purple-grey-mirror-anarkali-suit-for-festive-events,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,241.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-purple-grey-mirror-anarkali-suit-for-festive-events,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,241.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-purple-grey-mirror-anarkali-suit-for-festive-events,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,241.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-purple-grey-mirror-anarkali-suit-for-festive-events,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,241.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-purple-grey-mirror-anarkali-suit-for-festive-events,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,241.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-purple-grey-mirror-anarkali-suit-for-festive-events,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,241.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
